Dates,GSUSFCI Index,CESIUSD Index,value_MORTGAGE30US,value_CCLACBW027SBOG,value_WTISPLC,value_EXPINF1YR,value_STLPPM,value_ECIWAG,value_M2REAL,value_UNRATE,value_PPIACO,value_PCUOMFGOMFG,value_PCUATRANSATRANS,value_PCUATRADEATRADE,value_PCUAWHLTRAWHLTR,value_CSUSHPINSA,value_SPCS20RSA,value_WALCL,value_SP500,value_MEHOINUSA672N,value_T5YIFR,value_FYFSD,value_REAINTRATREARAT10Y,value_SAHMREALTIME,value_POPTHM,Monthly Nominal GDP Index,Monthly Real GDP Index,Advance Estimate From BEA,Business Fixed Investment,Change in inventory investment ($Bil 2009),Change in net exports ($Bil 2009),Current change in private inventories ($Bil 2009),Data releases,Days until advance estimate,Equipment,Exports,Federal Govt,Final Sales,Final Sales to Domestic Purchasers,Final Sales to Private Domestic Purchasers,Final_GDP_Interp,Fixed Investment,Forecast Error,GDP Nowcast,GPDI,Goods exports,Goods imports,Government,Imports,Intellectual Property Products,"Net Exports (current, $Bil 2009)","Net Exports (previous, $Bil 2009)",PCE,PCE Goods,PCE Services,Previous change in private inventories ($Bil 2009),Publication Date of Advance Estimate,Quarter being forecasted,Residential,S&L,Services exports,Services imports,Structures
2023-02-16,99.87,29.0,6.32,958.8621,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8384767.0,4090.41,76330.0,2.22,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,4.3,-69.0,46.0,40.0,Housing starts,70.0,5.0,6.0,2.1,3.9,2.9,3.1,2.467692307692308,1.3,-1.4,2.5,-6.0,7.2,-1.2,2.0,-0.8,6.1,-1186.0,-1232.0,3.6,3.8,3.5,109.0,27/04/2023,31/03/2023,-8.1,1.9,3.5,0.9,-0.5
2023-02-17,99.87,29.0,6.32,958.8621,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8384767.0,4079.09,76330.0,2.22,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,4.3,-68.0,46.0,41.0,Import/Export Prices,69.0,5.0,6.1,2.1,3.9,2.9,3.1,2.4475824175824177,1.3,-1.4,2.5,-6.0,7.3,-1.1,2.0,-0.7,6.1,-1187.0,-1232.0,3.6,3.8,3.5,109.0,27/04/2023,31/03/2023,-8.3,1.9,3.6,0.9,-0.5
2023-02-20,99.87,29.0,6.32,958.8621,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8384767.0,4079.09,76330.0,2.22,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,,,,,,,,,,,,,,2.3872527472527474,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,100.06,32.7,6.32,958.8621,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8384767.0,3997.34,76330.0,2.26,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,4.3,-68.0,46.0,41.0,Existing-home sales,65.0,5.0,6.1,2.1,3.8,2.9,3.1,2.367142857142857,1.2,-1.4,2.5,-6.1,7.3,-1.1,2.0,-0.7,6.1,-1187.0,-1232.0,3.6,3.8,3.5,109.0,27/04/2023,31/03/2023,-8.6,1.9,3.6,0.9,-0.5
2023-02-22,100.05,32.6,6.32,961.443,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8382190.0,3991.05,76330.0,2.3,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,,,,,,,,,,,,,,2.347032967032967,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,100.0,34.2,6.5,961.443,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8382190.0,4012.32,76330.0,2.28,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,,,,,,,,,,,,,,2.326923076923077,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,100.13,37.5,6.5,961.443,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8382190.0,3970.04,76330.0,2.29,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,5.5,-66.0,47.0,49.0,"GDP(2/23), Pers Inc/PCE, NIPA tables, New-home sales",62.0,7.3,5.9,2.1,4.1,3.1,3.4,2.306813186813187,1.8,-1.7,2.7,-5.3,7.1,-1.3,2.0,-1.0,6.5,-1191.0,-1238.0,3.8,3.6,3.9,115.0,27/04/2023,31/03/2023,-10.1,1.9,3.5,0.4,0.1
2023-02-27,100.1,40.4,6.5,961.443,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8382190.0,3982.24,76330.0,2.23,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,5.6,-64.0,47.0,51.0,Advance Census manufacturing (M3-1),59.0,7.6,5.9,2.1,4.1,3.1,3.4,2.246483516483517,1.8,-1.7,2.8,-5.1,7.1,-1.4,2.0,-1.0,6.5,-1191.0,-1238.0,3.8,3.6,3.9,115.0,27/04/2023,31/03/2023,-10.1,1.9,3.5,0.4,0.1
2023-02-28,100.13,38.6,6.5,961.443,76.83,2.61308946,0.82881063,155.8,6993.5,3.6,258.669,249.308,162.444,171.877,182.646,293.465,302.039909786388,8382190.0,3970.15,76330.0,2.28,-1375920.0,1.42020217,0.0,334544.0,26832.695,22111.892,1.1,4.0,-70.0,31.0,41.0,Advance Economic Indicators,58.0,3.3,8.6,2.1,3.6,2.9,3.1,2.2263736263736265,0.6,-1.2,2.3,-6.8,11.2,3.0,2.0,2.5,6.5,-1208.0,-1238.0,3.8,3.6,3.9,111.0,27/04/2023,31/03/2023,-10.1,1.9,3.5,0.4,0.1
2023-03-01,100.14,37.6,6.5,960.4339,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8339684.0,3951.39,76330.0,2.29,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.7,-72.0,31.0,39.0,"ISM Manufacturing Index, Construction spending",57.0,3.1,8.5,2.2,3.7,3.0,3.3,2.2062637362637365,1.6,-1.2,2.3,-6.1,11.0,2.9,1.5,2.4,6.5,-1208.0,-1238.0,3.7,3.5,3.8,111.0,27/04/2023,31/03/2023,-8.4,1.2,3.5,0.4,4.2
2023-03-02,100.14,38.1,6.65,960.4339,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8339684.0,3981.35,76330.0,2.31,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.6,-72.0,32.0,38.0,Auto sales,56.0,2.9,8.2,2.2,3.5,2.8,3.0,2.1861538461538466,1.4,-1.0,2.0,-6.3,10.6,2.5,1.5,2.1,6.5,-1207.0,-1238.0,3.4,2.8,3.8,111.0,27/04/2023,31/03/2023,-8.8,1.1,3.4,0.3,4.0
2023-03-03,99.96,38.9,6.65,960.4339,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8339684.0,4045.64,76330.0,2.33,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.6,-72.0,32.0,38.0,ISM Nonmanufacturing Index,55.0,2.9,8.2,2.2,3.5,2.8,3.0,2.166043956043956,1.4,-1.0,2.1,-6.3,10.6,2.6,1.5,2.1,6.5,-1207.0,-1238.0,3.5,2.8,3.8,111.0,27/04/2023,31/03/2023,-8.7,1.1,3.4,0.3,4.1
2023-03-06,99.98,34.9,6.65,960.4339,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8339684.0,4048.42,76330.0,2.28,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.6,-73.0,32.0,37.0,M3-2 Manufacturing,52.0,3.0,8.2,2.2,3.5,2.8,3.0,2.105714285714286,1.4,-1.0,2.0,-6.4,10.6,2.6,1.5,2.1,6.5,-1207.0,-1238.0,3.5,2.8,3.8,110.0,27/04/2023,31/03/2023,-8.7,1.1,3.4,0.3,4.1
2023-03-07,100.1,35.0,6.65,960.4339,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8339684.0,3986.37,76330.0,2.22,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.6,-73.0,31.0,37.0,Wholesale trade,51.0,3.0,8.3,2.2,3.5,2.8,3.0,2.085604395604396,1.4,-1.0,2.0,-6.4,10.6,2.6,1.5,2.2,6.5,-1207.0,-1238.0,3.5,2.8,3.8,110.0,27/04/2023,31/03/2023,-8.7,1.1,3.4,0.3,4.1
2023-03-08,100.11,38.5,6.65,965.4443,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8342283.0,3992.01,76330.0,2.17,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.1,-73.0,34.0,37.0,International trade,50.0,1.6,7.3,2.2,4.1,3.3,3.7,2.065494505494505,1.0,-1.6,2.6,-6.8,14.0,2.9,1.5,1.2,6.5,-1204.0,-1238.0,4.4,2.8,5.2,110.0,27/04/2023,31/03/2023,-8.7,1.1,-5.8,-5.7,4.1
2023-03-09,100.21,39.0,6.73,965.4443,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8342283.0,3918.32,76330.0,2.17,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,2.045384615384616,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,100.2,44.7,6.73,965.4443,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8342283.0,3861.59,76330.0,2.18,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.1,-68.0,34.0,42.0,"Employment situation, Monthly Treasury Statement",48.0,1.8,7.5,1.8,4.2,3.4,3.7,2.025274725274725,0.9,-1.7,2.8,-6.4,14.3,3.0,1.8,1.4,6.3,-1205.0,-1238.0,4.5,2.9,5.3,110.0,27/04/2023,31/03/2023,-9.2,1.8,-5.8,-5.6,4.2
2023-03-13,100.2,47.9,6.73,965.4443,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8342283.0,3855.76,76330.0,2.22,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.9649450549450551,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,100.13,50.3,6.73,965.4443,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8342283.0,3919.29,76330.0,2.27,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.1,-67.0,34.0,43.0,Consumer Price Index,44.0,1.8,7.5,1.8,4.2,3.4,3.7,1.944835164835165,0.9,-1.8,2.8,-6.2,14.3,3.0,1.8,1.4,6.3,-1205.0,-1238.0,4.5,2.9,5.3,110.0,27/04/2023,31/03/2023,-9.2,1.8,-5.8,-5.6,4.2
2023-03-15,100.19,48.9,6.73,968.7337,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8639300.0,3891.93,76330.0,2.25,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.0,-68.0,34.0,41.0,"Retail trade, Producer Price Index",43.0,1.7,7.4,1.8,4.5,3.7,4.1,1.924725274725275,0.7,-2.1,3.2,-6.4,14.2,3.0,1.8,1.4,6.3,-1205.0,-1238.0,5.0,6.1,4.5,109.0,27/04/2023,31/03/2023,-9.4,1.8,-5.8,-5.6,3.7
2023-03-16,100.08,58.1,6.6,968.7337,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8639300.0,3960.28,76330.0,2.18,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,4.0,-68.0,44.0,41.0,"Housing Starts, Import/Export prices",42.0,1.8,7.9,1.8,4.6,3.7,4.1,1.9046153846153848,0.3,-2.2,3.2,-6.8,14.8,2.1,1.8,0.6,6.3,-1194.0,-1238.0,5.0,6.1,4.5,109.0,27/04/2023,31/03/2023,-11.3,1.8,-5.6,-5.9,3.8
2023-03-17,100.08,50.7,6.6,968.7337,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8639300.0,3916.64,76330.0,2.1,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,3.7,-64.0,45.0,45.0,Industrial production,41.0,1.6,7.6,1.8,4.5,3.6,4.0,1.8845054945054944,0.0,-2.2,3.2,-6.7,14.5,1.8,1.8,0.3,6.3,-1193.0,-1238.0,5.0,6.1,4.4,109.0,27/04/2023,31/03/2023,-11.5,1.8,-5.7,-6.1,2.8
2023-03-20,100.04,49.5,6.6,968.7337,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8639300.0,3951.57,76330.0,2.14,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.8241758241758244,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,99.97,52.7,6.6,968.7337,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8639300.0,4002.87,76330.0,2.21,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,3.8,-64.0,45.0,45.0,Existing-home sales,37.0,1.6,7.7,1.8,4.7,3.8,4.2,1.8040659340659344,1.2,-2.4,3.5,-5.6,14.6,1.9,1.8,0.4,6.3,-1193.0,-1238.0,5.0,6.1,4.4,109.0,27/04/2023,31/03/2023,-6.8,1.8,-5.6,-6.0,2.8
2023-03-22,99.98,52.2,6.6,972.0967,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8733787.0,3936.97,76330.0,2.25,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.7839560439560442,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,99.98,51.3,6.42,972.0967,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8733787.0,3948.72,76330.0,2.12,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,3.8,-64.0,45.0,45.0,New-home sales,35.0,1.6,7.7,1.8,4.8,3.8,4.2,1.763846153846154,1.3,-2.4,3.5,-5.5,14.6,1.9,1.8,0.4,6.3,-1193.0,-1238.0,5.0,6.1,4.4,109.0,27/04/2023,31/03/2023,-6.6,1.8,-5.6,-6.0,2.9
2023-03-24,99.97,61.2,6.42,972.0967,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8733787.0,3970.99,76330.0,2.23,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,3.2,-74.0,45.0,35.0,Advance Census manuf (M3-1),34.0,0.2,7.7,1.8,4.7,3.7,4.1,1.743736263736264,0.9,-2.1,3.2,-7.0,14.5,1.8,1.8,0.3,6.3,-1193.0,-1238.0,5.0,6.1,4.4,109.0,27/04/2023,31/03/2023,-6.6,1.8,-5.7,-6.1,2.9
2023-03-27,99.99,59.5,6.42,972.0967,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8733787.0,3977.53,76330.0,2.21,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.6834065934065936,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,99.99,61.3,6.42,972.0967,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8733787.0,3971.27,76330.0,2.28,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.7,-76.0,20.0,30.0,Advance Economic Indicators,30.0,-0.9,5.2,1.8,4.2,3.7,4.1,1.6632967032967034,0.5,-1.6,2.7,-7.5,10.7,3.0,1.8,1.3,6.3,-1218.0,-1238.0,5.0,6.1,4.4,106.0,27/04/2023,31/03/2023,-6.6,1.8,-5.7,-6.1,2.9
2023-03-29,99.91,60.8,6.42,975.1546,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8705942.0,4027.81,76330.0,2.28,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.6431868131868137,,,,,,,,,,,,,,,,,,,,,,
2023-03-30,99.84,59.2,6.32,975.1546,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8705942.0,4050.83,76330.0,2.28,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.6230769230769233,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,99.74,57.0,6.32,975.1546,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8705942.0,4109.31,76330.0,2.24,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,1.9,-69.0,23.0,68.0,"GDP(3/30), Pers Inc/PCE, NIPA tables",27.0,-3.0,5.3,1.6,3.9,3.3,3.6,1.6029670329670331,-0.1,-1.4,2.5,-7.3,10.8,2.8,1.7,1.2,6.1,-1216.0,-1239.0,4.6,7.7,3.1,137.0,27/04/2023,31/03/2023,-6.6,1.8,-5.6,-6.0,3.1
2023-04-03,99.7,52.0,6.32,975.1546,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8705942.0,4124.51,76330.0,2.19,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,0.4,-69.0,26.0,67.0,"ISM Manuf., Construction spending",24.0,-5.7,3.0,1.8,3.1,2.6,2.7,1.5426373626373628,-1.4,-0.6,1.7,-8.5,7.6,0.7,2.1,-0.7,5.9,-1213.0,-1239.0,3.7,5.6,2.8,137.0,27/04/2023,31/03/2023,-7.1,2.2,-6.4,-7.0,1.6
2023-04-04,99.71,48.1,6.32,975.1546,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8705942.0,4100.6,76330.0,2.18,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,1.2,-69.0,25.0,67.0,"Auto sales, M3-2 Manufacturing",23.0,-3.7,3.1,1.8,3.4,2.8,3.0,1.522527472527473,-0.7,-0.9,2.0,-7.9,7.7,0.8,2.1,-0.6,5.9,-1213.0,-1239.0,4.0,6.3,2.8,137.0,27/04/2023,31/03/2023,-7.0,2.3,-6.3,-7.0,1.7
2023-04-05,99.72,37.3,6.32,975.3459,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8632384.0,4090.38,76330.0,2.17,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,1.3,-69.0,15.0,67.0,"International trade, ISM Nonmanufacturing Index",22.0,-3.3,3.9,1.8,2.8,2.5,2.5,1.5024175824175827,-0.7,-0.4,1.5,-7.8,5.6,1.0,2.1,1.0,5.9,-1223.0,-1239.0,3.4,6.2,2.0,137.0,27/04/2023,31/03/2023,-7.2,2.2,0.3,1.0,1.6
2023-04-06,99.7,31.4,6.28,975.3459,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8632384.0,4105.02,76330.0,2.17,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.4823076923076923,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,99.7,31.4,6.28,975.3459,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8632384.0,4105.02,76330.0,2.17,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.4,-66.0,10.0,71.0,Employment situation,20.0,-1.6,6.2,1.7,3.5,3.2,3.4,1.4621978021978024,0.7,-1.2,2.2,-6.2,8.7,3.3,2.2,3.1,6.0,-1229.0,-1239.0,4.1,7.8,2.3,137.0,27/04/2023,31/03/2023,-4.7,2.4,1.0,2.1,2.9
2023-04-10,99.75,30.3,6.28,975.3459,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8632384.0,4109.11,76330.0,2.2,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.4,-69.0,10.0,67.0,Wholesale trade,17.0,-1.6,6.2,1.7,3.5,3.2,3.4,1.401868131868132,0.7,-1.1,2.2,-6.5,8.7,3.3,2.2,3.1,6.0,-1229.0,-1239.0,4.1,7.8,2.3,137.0,27/04/2023,31/03/2023,-4.7,2.4,1.0,2.1,2.9
2023-04-11,99.74,29.7,6.28,975.3459,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8632384.0,4108.94,76330.0,2.22,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.381758241758242,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,99.73,29.2,6.28,974.7188,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8614797.0,4091.95,76330.0,2.25,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.4,-67.0,10.0,69.0,"Consumer Price Index, Monthly Treasury Statement",15.0,-1.6,6.2,2.9,3.6,3.2,3.4,1.361648351648352,0.7,-1.2,2.3,-6.4,8.7,3.3,2.6,3.1,6.0,-1229.0,-1239.0,4.1,7.8,2.3,137.0,27/04/2023,31/03/2023,-4.9,2.4,1.0,2.1,2.9
2023-04-13,99.66,28.4,6.27,974.7188,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8614797.0,4146.22,76330.0,2.29,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.4,-66.0,10.0,71.0,Producer Price Index,14.0,-1.5,6.2,2.9,3.6,3.2,3.4,1.3415384615384618,0.6,-1.2,2.3,-6.3,8.7,3.3,2.6,3.1,6.0,-1229.0,-1239.0,4.1,7.8,2.3,137.0,27/04/2023,31/03/2023,-5.0,2.4,1.0,2.1,2.9
2023-04-14,99.71,31.0,6.27,974.7188,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8614797.0,4137.64,76330.0,2.29,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.5,-61.0,11.0,75.0,"Retail trade, Industrial production, Import/Export Prices",13.0,-1.5,6.3,2.9,3.7,3.3,3.5,1.3214285714285716,0.5,-1.4,2.5,-5.9,8.8,3.3,2.6,3.0,6.0,-1228.0,-1239.0,4.2,7.7,2.5,137.0,27/04/2023,31/03/2023,-5.8,2.5,1.1,1.9,3.3
2023-04-17,99.75,39.1,6.27,974.7188,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8614797.0,4151.32,76330.0,2.29,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.261098901098901,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,99.72,36.9,6.27,974.7188,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8614797.0,4154.87,76330.0,2.23,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.5,-61.0,11.0,75.0,Housing starts,9.0,-1.5,6.2,2.8,3.7,3.3,3.5,1.2409890109890112,0.6,-1.4,2.5,-5.8,8.8,3.3,2.6,3.0,6.0,-1228.0,-1239.0,4.2,7.7,2.5,137.0,27/04/2023,31/03/2023,-5.5,2.4,1.0,1.9,3.3
2023-04-19,99.75,35.9,6.27,978.2469,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8593263.0,4154.52,76330.0,2.23,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.2208791208791212,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,99.76,26.4,6.39,978.2469,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8593263.0,4129.79,76330.0,2.24,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.5,-61.0,11.0,75.0,Existing-home sales,7.0,-1.5,6.2,2.8,3.7,3.3,3.4,1.200769230769231,0.4,-1.4,2.4,-6.0,8.8,3.3,2.6,3.0,6.0,-1228.0,-1239.0,4.2,7.7,2.5,137.0,27/04/2023,31/03/2023,-6.2,2.4,1.0,1.9,3.3
2023-04-21,99.77,32.1,6.39,978.2469,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8593263.0,4133.52,76330.0,2.26,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,,,,,,,,,,,,,,1.1806593406593409,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,99.74,27.3,6.39,978.2469,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8593263.0,4137.04,76330.0,2.23,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.5,-71.0,11.0,66.0,Retail sales revision,3.0,-1.5,6.2,2.8,2.7,2.3,2.3,1.1203296703296706,0.5,-0.2,1.3,-6.9,8.8,3.2,2.6,3.0,6.0,-1228.0,-1239.0,2.7,3.8,2.2,137.0,27/04/2023,31/03/2023,-6.0,2.4,1.0,1.9,3.3
2023-04-25,99.81,25.1,6.39,978.2469,73.28,2.07325087,0.77089358,155.8,6913.6,3.5,257.062,248.98,163.62,172.254,182.731,297.33,303.036273794654,8593263.0,4071.63,76330.0,2.24,-1375920.0,2.05963636,0.0,334664.0,26872.314,22103.963,1.1,2.5,-71.0,11.0,66.0,New-home sales,2.0,-1.5,6.3,2.8,2.8,2.5,2.4,1.1002197802197804,1.2,-0.3,1.4,-6.3,8.8,3.3,2.6,3.0,6.0,-1228.0,-1239.0,2.7,3.8,2.2,137.0,27/04/2023,31/03/2023,-3.1,2.5,1.0,1.9,3.5
